Date,SpeedW,Lat,Lon,Speed,Edate
12/01/202104:17:24,3kn(s),46.19134,-47.9685,3,12
12/01/202104:50:52,2.6kn(s),46.21569,-47.988,2.6,12
12/01/202105:24:43,2.9kn(s),46.24223,-48.0078,2.9,12
12/01/202105:59:43,3.5kn(s),46.27276,-48.0301,3.5,12
12/01/202106:34:12,3.6kn(s),46.30411,-48.0531,3.6,12
12/01/202107:09:52,2.8kn(s),46.3318,-48.0726,2.8,12
12/01/202107:43:53,2.4kn(s),46.35042,-48.0855,2.4,12
12/01/202108:15:53,2.4kn(s),46.36661,-48.0936,2.4,12
12/01/202110:19:22,2.5kn(s),46.42582,-48.1543,2.5,12
12/01/202114:41:21,2.4kn(s),46.54772,-48.5182,2.4,12
12/01/202118:15:32,1.1kn(s),46.55817,-48.5011,1.1,12
13/01/202115:02:33,12.1kn(s),46.5554,-48.6348,12.1,13
13/01/202118:28:16,13.5kn(s),46.36056,-49.7229,13.5,13
13/01/202119:37:37,13.3kn(s),46.31396,-50.0965,13.3,13
13/01/202120:12:26,13.6kn(s),46.28943,-50.2842,13.6,13
13/01/202122:10:48,13.8kn(s),46.25284,-50.9183,13.8,13
13/01/202123:49:23,13.6kn(s),46.25965,-51.4576,13.6,13
14/01/202100:23:03,13.6kn(s),46.26159,-51.6405,13.6,14
14/01/202102:23:20,13.8kn(s),46.26735,-52.298,13.8,14
14/01/202102:56:40,13.8kn(s),46.26934,-52.4823,13.8,14
14/01/202103:10:51,13.6kn(s),46.27007,-52.56,13.6,14
14/01/202103:21:53,13.6kn(s),46.27067,-52.6199,13.6,14
14/01/202103:33:12,13.4kn(s),46.2713,-52.6814,13.4,14
14/01/202104:00:11,13.5kn(s),46.27138,-52.8272,13.5,14
14/01/202104:10:54,13.6kn(s),46.27127,-52.8851,13.6,14
14/01/202104:21:23,13.8kn(s),46.27052,-52.9425,13.8,14
14/01/202104:36:32,13.9kn(s),46.26966,-53.0266,13.9,14
14/01/202104:48:01,13.9kn(s),46.26978,-53.0906,13.9,14
14/01/202104:58:32,13.9kn(s),46.27073,-53.1497,13.9,14
14/01/202105:09:05,13.8kn(s),46.27195,-53.2087,13.8,14
14/01/202105:24:24,13.9kn(s),46.27323,-53.2938,13.9,14
14/01/202105:35:04,14kn(s),46.27341,-53.3528,14,14
14/01/202105:45:29,14kn(s),46.27354,-53.4112,14,14
14/01/202105:56:31,13.7kn(s),46.27397,-53.4724,13.7,14
14/01/202106:08:31,13.7kn(s),46.27439,-53.5385,13.7,14
14/01/202106:19:08,13.7kn(s),46.27492,-53.5969,13.7,14
14/01/202106:29:40,13.6kn(s),46.27592,-53.6546,13.6,14
14/01/202106:39:57,13.7kn(s),46.28887,-53.7079,13.7,14
14/01/202106:50:18,13.8kn(s),46.30279,-53.7614,13.8,14
14/01/202107:01:30,13.8kn(s),46.31794,-53.8193,13.8,14
14/01/202107:12:18,13.8kn(s),46.33278,-53.8752,13.8,14
14/01/202107:23:34,14kn(s),46.34808,-53.9336,14,14
14/01/202107:38:14,13.9kn(s),46.36771,-54.0104,13.9,14
14/01/202107:48:36,14kn(s),46.3821,-54.0647,14,14
14/01/202107:59:21,13.9kn(s),46.39659,-54.1203,13.9,14
14/01/202108:09:45,13.9kn(s),46.41125,-54.1746,13.9,14
14/01/202108:20:14,14kn(s),46.4263,-54.2295,14,14
14/01/202108:30:48,13.4kn(s),46.44337,-54.283,13.4,14
14/01/202108:41:53,13.2kn(s),46.47104,-54.3265,13.2,14
14/01/202108:52:33,13.6kn(s),46.49795,-54.369,13.6,14
14/01/202109:03:34,14.1kn(s),46.52673,-54.4139,14.1,14
14/01/202109:25:44,14.4kn(s),46.58949,-54.5063,14.4,14
14/01/202109:37:54,13.6kn(s),46.62189,-54.5556,13.6,14
14/01/202109:51:16,13.3kn(s),46.65672,-54.6079,13.3,14
14/01/202110:46:38,13.2kn(s),46.82325,-54.5694,13.2,14
14/01/202111:14:44,13.2kn(s),46.91058,-54.4831,13.2,14
14/01/202112:41:43,12.9kn(s),47.17248,-54.2295,12.9,14
14/01/202113:02:34,13kn(s),47.23691,-54.1725,13,14
14/01/202113:23:04,10.2kn(s),47.2972,-54.1169,10.2,14
14/01/202114:25:13,11.2kn(s),47.47445,-54.0318,11.2,14
14/01/202114:45:33,9.6kn(s),47.53218,-54.0078,9.6,14
14/01/202115:01:55,8.7kn(s),47.57318,-54.0177,8.7,14
14/01/202115:12:35,8.4kn(s),47.59839,-54.0235,8.4,14
14/01/202115:23:34,7.3kn(s),47.62183,-54.0294,7.3,14
14/01/202115:34:15,7.1kn(s),47.64279,-54.0347,7.1,14
14/01/202115:45:15,7kn(s),47.66396,-54.0404,7,14
14/01/202115:55:45,7.1kn(s),47.68421,-54.046,7.1,14
14/01/202116:06:13,6.8kn(s),47.70429,-54.0515,6.8,14
14/01/202116:17:05,6.9kn(s),47.72485,-54.0561,6.9,14
14/01/202116:27:44,6.8kn(s),47.74511,-54.0572,6.8,14
14/01/202116:38:33,6.1kn(s),47.76281,-54.0487,6.1,14
14/01/202116:48:54,3.5kn(s),47.77257,-54.0333,3.5,14
14/01/202116:59:44,1.4kn(s),47.77594,-54.023,1.4,14
14/01/202117:10:45,.9kn(s),47.77563,-54.0186,0.9,14
14/01/202117:26:54,.4kn(s),47.77482,-54.016,0.4,14
14/01/202117:37:37,0kn(s),47.77472,-54.0159,0,14
14/01/202117:59:03,0kn(s),47.77469,-54.0158,0,14
14/01/202118:19:56,0kn(s),47.77467,-54.0158,0,14
14/01/202119:04:57,0kn(s),47.77465,-54.0157,0,14
14/01/202119:26:04,0kn(s),47.77464,-54.0157,0,14
14/01/202119:46:55,0kn(s),47.77465,-54.0157,0,14
14/01/202120:07:58,0kn(s),47.77466,-54.0157,0,14
14/01/202121:11:01,0kn(s),47.77466,-54.0157,0,14
14/01/202121:53:11,0kn(s),47.77466,-54.0157,0,14
14/01/202122:14:11,0kn(s),47.77466,-54.0157,0,14
14/01/202122:44:09,0kn(s),47.77466,-54.0157,0,14
14/01/202123:08:03,0kn(s),47.77466,-54.0157,0,14
14/01/202123:28:11,0kn(s),47.77466,-54.0157,0,14
14/01/202123:50:11,0kn(s),47.77466,-54.0157,0,14
15/01/202100:13:55,0kn(s),47.77466,-54.0157,0,15
15/01/202100:38:02,0kn(s),47.77466,-54.0157,0,15
15/01/202100:58:20,0kn(s),47.77466,-54.0157,0,15
15/01/202101:20:01,0kn(s),47.77466,-54.0157,0,15
15/01/202102:02:01,0kn(s),47.77466,-54.0157,0,15
15/01/202102:25:53,0kn(s),47.77466,-54.0157,0,15
15/01/202102:45:58,0kn(s),47.77466,-54.0157,0,15
15/01/202103:08:00,0kn(s),47.77466,-54.0157,0,15
15/01/202103:28:01,0kn(s),47.77465,-54.0157,0,15
15/01/202103:50:02,0kn(s),47.77466,-54.0157,0,15
15/01/202105:16:08,0kn(s),47.77466,-54.0157,0,15
15/01/202105:37:59,0kn(s),47.77467,-54.0157,0,15
15/01/202105:58:04,0kn(s),47.77467,-54.0157,0,15
15/01/202106:20:05,0kn(s),47.77467,-54.0157,0,15
15/01/202106:40:12,0kn(s),47.77466,-54.0157,0,15
15/01/202107:01:58,0kn(s),47.77466,-54.0157,0,15
15/01/202108:04:05,0kn(s),47.77466,-54.0157,0,15
15/01/202108:26:04,0kn(s),47.77466,-54.0157,0,15
15/01/202108:50:12,0kn(s),47.77466,-54.0157,0,15
15/01/202109:33:59,0kn(s),47.77466,-54.0157,0,15
15/01/202109:56:11,0kn(s),47.77466,-54.0157,0,15
15/01/202110:20:00,0kn(s),47.77466,-54.0157,0,15
15/01/202111:08:08,0kn(s),47.77466,-54.0157,0,15
15/01/202112:14:07,0kn(s),47.77466,-54.0157,0,15
15/01/202112:37:55,0kn(s),47.77466,-54.0157,0,15
15/01/202112:58:08,0kn(s),47.77466,-54.0157,0,15
15/01/202113:20:01,0kn(s),47.77466,-54.0157,0,15
15/01/202113:44:04,0kn(s),47.77466,-54.0157,0,15
15/01/202114:07:55,0kn(s),47.77466,-54.0157,0,15
15/01/202114:28:03,0kn(s),47.77467,-54.0157,0,15
15/01/202117:28:10,0kn(s),47.77466,-54.0157,0,15
15/01/202117:50:04,0kn(s),47.77466,-54.0157,0,15
15/01/202118:14:05,0kn(s),47.77466,-54.0157,0,15
15/01/202118:37:59,0kn(s),47.77466,-54.0157,0,15
15/01/202118:58:08,0kn(s),47.77465,-54.0157,0,15
15/01/202119:20:11,0kn(s),47.77465,-54.0157,0,15
15/01/202119:44:07,0kn(s),47.77465,-54.0157,0,15
15/01/202120:04:10,0kn(s),47.77465,-54.0157,0,15
15/01/202120:25:56,0kn(s),47.77466,-54.0157,0,15
15/01/202123:04:06,0kn(s),47.77466,-54.0157,0,15
15/01/202123:50:07,0kn(s),47.77466,-54.0157,0,15
16/01/202100:10:09,0kn(s),47.77466,-54.0157,0,16
16/01/202100:56:03,0kn(s),47.77466,-54.0157,0,16
16/01/202102:50:11,0kn(s),47.77466,-54.0157,0,16
16/01/202103:13:54,0kn(s),47.77466,-54.0157,0,16
16/01/202103:33:59,0kn(s),47.77465,-54.0157,0,16
16/01/202103:55:56,0kn(s),47.77466,-54.0157,0,16
16/01/202104:20:02,0kn(s),47.77466,-54.0157,0,16
16/01/202104:40:04,0kn(s),47.77466,-54.0157,0,16
16/01/202105:02:11,0kn(s),47.77466,-54.0157,0,16
16/01/202105:25:58,0kn(s),47.77466,-54.0157,0,16
16/01/202105:50:08,0kn(s),47.77466,-54.0157,0,16
16/01/202106:13:57,0kn(s),47.77466,-54.0157,0,16
16/01/202106:38:07,0kn(s),47.77466,-54.0157,0,16
16/01/202107:02:04,0kn(s),47.77466,-54.0157,0,16
16/01/202107:26:06,0kn(s),47.77465,-54.0157,0,16
16/01/202107:50:11,0kn(s),47.77466,-54.0157,0,16
16/01/202108:14:10,0kn(s),47.77466,-54.0157,0,16
16/01/202108:38:03,0kn(s),47.77466,-54.0157,0,16
16/01/202109:01:57,0kn(s),47.77466,-54.0157,0,16
16/01/202110:28:06,0kn(s),47.77465,-54.0157,0,16
16/01/202110:49:59,0kn(s),47.77465,-54.0157,0,16
16/01/202111:10:09,0kn(s),47.77465,-54.0157,0,16
16/01/202111:32:12,0kn(s),47.77465,-54.0157,0,16
16/01/202111:55:56,0kn(s),47.77465,-54.0157,0,16
16/01/202112:16:05,0kn(s),47.77465,-54.0157,0,16
16/01/202112:38:06,0kn(s),47.77466,-54.0157,0,16
16/01/202113:02:00,0kn(s),47.77465,-54.0157,0,16
16/01/202113:30:23,0kn(s),47.77465,-54.0157,0,16
16/01/202113:41:21,0kn(s),47.77465,-54.0157,0,16
16/01/202113:51:46,0kn(s),47.77466,-54.0157,0,16
16/01/202114:02:55,0kn(s),47.77466,-54.0157,0,16
16/01/202114:13:35,0kn(s),47.77466,-54.0157,0,16
16/01/202114:24:04,0kn(s),47.77466,-54.0157,0,16
16/01/202114:34:34,0kn(s),47.77466,-54.0157,0,16
16/01/202114:45:32,0kn(s),47.77466,-54.0157,0,16
16/01/202115:02:13,0kn(s),47.77466,-54.0157,0,16
16/01/202115:12:36,0kn(s),47.77466,-54.0157,0,16
16/01/202115:23:06,0kn(s),47.77466,-54.0157,0,16
16/01/202115:47:55,0kn(s),47.77465,-54.0157,0,16
16/01/202116:12:00,0kn(s),47.77465,-54.0157,0,16
16/01/202117:17:50,0kn(s),47.77465,-54.0157,0,16
16/01/202117:38:00,0kn(s),47.77466,-54.0157,0,16
16/01/202117:59:52,0kn(s),47.77466,-54.0157,0,16
16/01/202118:23:50,0kn(s),47.77466,-54.0157,0,16
16/01/202118:47:51,0kn(s),47.77466,-54.0157,0,16
16/01/202120:21:28,0kn(s),47.77465,-54.0157,0,16
16/01/202120:35:04,0kn(s),47.77465,-54.0157,0,16
16/01/202120:48:16,0kn(s),47.77465,-54.0157,0,16
16/01/202120:58:53,1.5kn(s),47.77542,-54.0167,1.5,16
16/01/202121:09:25,10.2kn(s),47.77035,-54.0386,10.2,16
16/01/202121:23:23,13.5kn(s),47.73032,-54.0564,13.5,16
16/01/202121:34:33,13.8kn(s),47.68822,-54.0505,13.8,16
16/01/202121:45:52,14.7kn(s),47.64387,-54.0384,14.7,16
16/01/202121:56:04,15.5kn(s),47.60188,-54.0273,15.5,16
16/01/202122:09:44,15.8kn(s),47.54287,-54.0117,15.8,16
16/01/202122:28:56,16.6kn(s),47.46188,-54.043,16.6,16
16/01/202122:50:34,11.8kn(s),47.38051,-54.1066,11.8,16
16/01/202123:15:08,8kn(s),47.32857,-54.1524,8,16
16/01/202123:38:28,7.8kn(s),47.28674,-54.1968,7.8,16
16/01/202123:58:29,7.4kn(s),47.25181,-54.2306,7.4,16
17/01/202101:48:50,7.7kn(s),47.0696,-54.4466,7.7,17
17/01/202102:23:48,8.1kn(s),47.01173,-54.5173,8.1,17
17/01/202102:58:19,8kn(s),46.95479,-54.5938,8,17
17/01/202104:07:28,8.1kn(s),46.8406,-54.7407,8.1,17
17/01/202104:41:19,6.1kn(s),46.79688,-54.7189,6.1,17
17/01/202105:16:00,7.7kn(s),46.76104,-54.6336,7.7,17
17/01/202105:54:00,7.9kn(s),46.7132,-54.5381,7.9,17
17/01/202106:11:39,7.9kn(s),46.6895,-54.4926,7.9,17
17/01/202106:23:51,7.8kn(s),46.67356,-54.4619,7.8,17
17/01/202106:39:31,7.7kn(s),46.6547,-54.4218,7.7,17
17/01/202106:50:40,7.6kn(s),46.64197,-54.3932,7.6,17
17/01/202107:01:42,7.7kn(s),46.62933,-54.3654,7.7,17
17/01/202107:23:23,7.9kn(s),46.61197,-54.3045,7.9,17
17/01/202107:34:09,8.1kn(s),46.61141,-54.2704,8.1,17
17/01/202107:50:20,8.2kn(s),46.61093,-54.2168,8.2,17
17/01/202108:01:09,8.3kn(s),46.61069,-54.18,8.3,17
17/01/202108:12:22,8.6kn(s),46.61116,-54.1419,8.6,17
17/01/202108:26:41,8.9kn(s),46.61209,-54.092,8.9,17
17/01/202108:39:13,9kn(s),46.61301,-54.0468,9,17
17/01/202108:49:40,8.8kn(s),46.61396,-54.0088,8.8,17
17/01/202109:00:30,7.5kn(s),46.62235,-53.9766,7.5,17
17/01/202109:11:39,9kn(s),46.64642,-53.9631,9,17
17/01/202109:32:30,9.4kn(s),46.69522,-53.9326,9.4,17
17/01/202109:53:23,9.4kn(s),46.74587,-53.9022,9.4,17
17/01/202110:04:09,9.4kn(s),46.77126,-53.885,9.4,17
17/01/202110:14:21,9kn(s),46.79484,-53.8689,9,17
17/01/202110:24:43,8.9kn(s),46.81791,-53.8534,8.9,17
17/01/202110:35:32,9kn(s),46.84269,-53.838,9,17
17/01/202110:45:59,9.1kn(s),46.86655,-53.8216,9.1,17
17/01/202110:56:29,9.1kn(s),46.89048,-53.8046,9.1,17
17/01/202111:07:02,6.2kn(s),46.90991,-53.7918,6.2,17
17/01/202111:17:12,6.4kn(s),46.92607,-53.781,6.4,17
17/01/202111:27:31,6.4kn(s),46.94284,-53.7706,6.4,17
17/01/202111:44:42,9.7kn(s),46.97264,-53.7499,9.7,17
17/01/202112:31:50,3.9kn(s),47.05171,-53.6269,3.9,17
17/01/202115:49:11,0kn(s),47.05515,-53.6251,0,17
17/01/202120:59:54,.5kn(s),47.05731,-53.6246,0.5,17
17/01/202121:15:37,.5kn(s),47.05784,-53.6239,0.5,17
17/01/202122:40:42,12.8kn(s),46.97275,-53.751,12.8,17
17/01/202122:51:11,13kn(s),46.93883,-53.7756,13,17
17/01/202123:03:00,12.9kn(s),46.8988,-53.7922,12.9,17
17/01/202123:13:41,14.3kn(s),46.8583,-53.792,14.3,17
17/01/202123:24:18,14.9kn(s),46.81515,-53.7924,14.9,17
17/01/202123:45:40,15kn(s),46.72654,-53.7931,15,17
17/01/202123:56:12,14.9kn(s),46.68325,-53.7923,14.9,17
18/01/202100:07:42,14.9kn(s),46.63568,-53.7916,14.9,18
18/01/202100:18:13,13.8kn(s),46.59422,-53.7852,13.8,18
18/01/202100:28:49,15kn(s),46.5616,-53.7438,15,18
18/01/202100:39:48,14.8kn(s),46.52722,-53.7007,14.8,18
18/01/202100:50:13,15kn(s),46.49423,-53.6606,15,18
18/01/202101:00:29,15.1kn(s),46.46095,-53.6211,15.1,18
18/01/202101:10:55,14.8kn(s),46.42723,-53.5811,14.8,18
18/01/202101:22:44,14.8kn(s),46.38951,-53.5361,14.8,18
18/01/202101:33:14,15kn(s),46.35601,-53.4956,15,18
18/01/202101:43:37,14.9kn(s),46.32277,-53.4559,14.9,18
18/01/202101:53:59,14.9kn(s),46.28973,-53.4169,14.9,18
18/01/202102:04:18,14.5kn(s),46.27664,-53.3653,14.5,18
18/01/202102:14:56,14.6kn(s),46.27556,-53.3027,14.6,18
18/01/202102:25:33,15.2kn(s),46.27437,-53.2388,15.2,18
18/01/202102:35:42,15.3kn(s),46.27333,-53.1772,15.3,18
18/01/202102:45:58,15.2kn(s),46.27297,-53.1149,15.2,18
18/01/202102:56:12,15.1kn(s),46.27263,-53.0527,15.1,18
18/01/202103:06:36,15.2kn(s),46.27199,-52.9896,15.2,18
18/01/202103:17:01,14.8kn(s),46.27113,-52.9276,14.8,18
18/01/202103:27:41,14.7kn(s),46.27021,-52.8631,14.7,18
18/01/202103:38:37,15.3kn(s),46.26939,-52.7974,15.3,18
18/01/202103:49:30,15.4kn(s),46.2682,-52.7302,15.4,18
18/01/202104:00:34,15.5kn(s),46.26687,-52.6617,15.5,18
18/01/202104:12:08,15.2kn(s),46.26549,-52.5912,15.2,18
18/01/202104:22:44,15.2kn(s),46.26474,-52.5268,15.2,18
18/01/202104:33:12,15.1kn(s),46.26471,-52.4627,15.1,18
18/01/202104:44:06,15.1kn(s),46.267,-52.3963,15.1,18
18/01/202104:54:52,15kn(s),46.26977,-52.3311,15,18
18/01/202105:29:28,15.3kn(s),46.27967,-52.1212,15.3,18
18/01/202106:03:53,15.1kn(s),46.28992,-51.9126,15.1,18
18/01/202107:41:14,15kn(s),46.27495,-51.3236,15,18
18/01/202108:06:40,15.1kn(s),46.2694,-51.1708,15.1,18
18/01/202108:53:34,14.9kn(s),46.26048,-50.89,14.9,18
18/01/202109:13:32,14.7kn(s),46.25779,-50.7711,14.7,18
18/01/202110:39:16,14.7kn(s),46.30667,-50.2828,14.7,18
18/01/202111:30:35,14.4kn(s),46.38863,-50.0095,14.4,18
18/01/202112:26:22,14.6kn(s),46.47802,-49.7124,14.6,18
18/01/202113:08:05,14.6kn(s),46.54608,-49.4888,14.6,18
18/01/202113:19:05,14.8kn(s),46.56475,-49.4287,14.8,18
18/01/202116:36:09,0kn(s),46.75416,-48.7439,0,18
18/01/202116:47:19,.4kn(s),46.75413,-48.7439,0.4,18
18/01/202117:56:09,.5kn(s),46.75416,-48.7438,0.5,18
18/01/202119:06:09,.4kn(s),46.75165,-48.7481,0.4,18
18/01/202119:42:47,0kn(s),46.75049,-48.7502,0,18
18/01/202120:48:49,.5kn(s),46.74985,-48.753,0.5,18
18/01/202121:17:36,.1kn(s),46.74967,-48.7527,0.1,18
18/01/202122:32:38,.3kn(s),46.74954,-48.7524,0.3,18
18/01/202123:19:08,.3kn(s),46.74962,-48.7525,0.3,18
19/01/202100:20:28,.3kn(s),46.74981,-48.7529,0.3,19
19/01/202100:57:20,.4kn(s),46.7499,-48.7531,0.4,19
19/01/202101:31:19,.3kn(s),46.74987,-48.753,0.3,19
19/01/202103:21:58,.3kn(s),46.74989,-48.7531,0.3,19
19/01/202103:58:08,.7kn(s),46.75006,-48.7535,0.7,19
19/01/202105:06:30,.3kn(s),46.75013,-48.7538,0.3,19
19/01/202105:21:08,.2kn(s),46.75019,-48.7539,0.2,19
19/01/202106:16:10,.1kn(s),46.75025,-48.7543,0.1,19
19/01/202108:05:36,.3kn(s),46.75028,-48.7563,0.3,19
19/01/202111:29:28,1.1kn(s),46.75318,-48.7605,1.1,19
19/01/202112:12:59,9.4kn(s),46.79979,-48.7243,9.4,19
19/01/202113:54:19,3.3kn(s),46.95942,-48.7556,3.3,19
19/01/202115:38:47,3.6kn(s),47.03642,-48.7493,3.6,19
19/01/202116:59:28,3.1kn(s),47.08059,-48.7049,3.1,19
19/01/202117:59:49,1.8kn(s),47.04613,-48.7091,1.8,19
19/01/202118:10:00,2.1kn(s),47.04018,-48.706,2.1,19
19/01/202118:42:38,2.1kn(s),47.02149,-48.6991,2.1,19
19/01/202119:17:19,2.5kn(s),47.01449,-48.7152,2.5,19
19/01/202119:55:58,1.6kn(s),47.01659,-48.744,1.6,19
19/01/202120:27:18,1.9kn(s),47.01292,-48.7647,1.9,19
19/01/202121:00:08,2kn(s),47.00929,-48.7864,2,19
19/01/202121:34:49,2.3kn(s),47.00462,-48.8164,2.3,19
19/01/202122:44:10,2.2kn(s),47.00037,-48.8704,2.2,19
19/01/202122:56:30,2kn(s),46.99985,-48.88,2,19
19/01/202123:19:00,1.7kn(s),46.99951,-48.8971,1.7,19
19/01/202123:52:18,2.1kn(s),47.00009,-48.9197,2.1,19
20/01/202100:09:08,2kn(s),47.00048,-48.9309,2,20
20/01/202100:30:18,1.8kn(s),47.00129,-48.9456,1.8,20
20/01/202105:17:58,1.6kn(s),47.00522,-49.1092,1.6,20
20/01/202105:52:59,1.5kn(s),47.00835,-49.1307,1.5,20
20/01/202107:00:20,1.9kn(s),47.01547,-49.1672,1.9,20
20/01/202108:41:26,1.4kn(s),47.02404,-49.2307,1.4,20
20/01/202109:36:39,2.5kn(s),47.02716,-49.2675,2.5,20
20/01/202110:27:29,1.7kn(s),47.02996,-49.3057,1.7,20
20/01/202112:57:59,1.2kn(s),47.01343,-49.4081,1.2,20
20/01/202114:40:59,1kn(s),47.00171,-49.4492,1,20
20/01/202117:03:18,2.3kn(s),46.9849,-49.4793,2.3,20
20/01/202117:33:40,2.2kn(s),46.99084,-49.4971,2.2,20
20/01/202117:44:19,1.8kn(s),46.99103,-49.5041,1.8,20
20/01/202118:21:59,2.2kn(s),46.99153,-49.5288,2.2,20
20/01/202119:29:59,1.5kn(s),46.99145,-49.5691,1.5,20
20/01/202120:02:48,1.1kn(s),46.98949,-49.5871,1.1,20
20/01/202120:20:36,1.2kn(s),46.98979,-49.5959,1.2,20
20/01/202121:45:59,1.1kn(s),46.9783,-49.627,1.1,20
20/01/202122:34:50,2.2kn(s),46.96926,-49.6587,2.2,20
20/01/202122:57:38,2.2kn(s),46.96625,-49.6759,2.2,20
21/01/202100:08:20,2.2kn(s),46.95293,-49.7367,2.2,21
21/01/202100:58:00,3.4kn(s),46.94432,-49.7822,3.4,21
21/01/202102:03:00,6.3kn(s),46.94941,-49.9224,6.3,21
21/01/202102:35:58,6.3kn(s),46.95081,-50.0016,6.3,21
21/01/202103:10:49,6.6kn(s),46.95222,-50.0878,6.6,21
21/01/202105:35:20,6.1kn(s),46.96393,-50.4799,6.1,21
21/01/202106:05:00,6.5kn(s),46.96781,-50.5597,6.5,21
21/01/202106:55:18,6.2kn(s),46.9727,-50.6881,6.2,21
21/01/202107:42:46,6.5kn(s),46.97825,-50.8078,6.5,21
21/01/202108:38:08,6.2kn(s),46.98507,-50.958,6.2,21
21/01/202109:29:40,6.3kn(s),46.98797,-51.0851,6.3,21
21/01/202111:03:10,6.2kn(s),46.99534,-51.3296,6.2,21
21/01/202111:17:39,6.2kn(s),46.99624,-51.3661,6.2,21
21/01/202112:35:57,6.6kn(s),46.99897,-51.5728,6.6,21
21/01/202113:48:09,4.6kn(s),47.00203,-51.7611,4.6,21
21/01/202114:29:31,3.9kn(s),47.00262,-51.8256,3.9,21
21/01/202114:42:03,4kn(s),47.00223,-51.8458,4,21
21/01/202114:57:52,7.1kn(s),47.0012,-51.8814,7.1,21
21/01/202116:02:49,1.6kn(s),47.03582,-51.8247,1.6,21
21/01/202117:17:57,1.9kn(s),47.05051,-51.7979,1.9,21
21/01/202117:52:09,1kn(s),47.06326,-51.793,1,21
21/01/202118:31:59,1.4kn(s),47.07218,-51.7978,1.4,21
21/01/202119:01:30,1.9kn(s),47.07795,-51.8067,1.9,21
21/01/202120:34:57,.4kn(s),47.09028,-51.7983,0.4,21
21/01/202121:25:49,.4kn(s),47.09509,-51.7893,0.4,21
21/01/202122:03:29,1.3kn(s),47.10378,-51.785,1.3,21
21/01/202123:14:50,1.1kn(s),47.11568,-51.7781,1.1,21
21/01/202123:49:47,1.1kn(s),47.12049,-51.7723,1.1,21
22/01/202102:14:59,2.7kn(s),47.20278,-51.8069,2.7,22
22/01/202102:48:19,1.6kn(s),47.22546,-51.8073,1.6,22
22/01/202103:57:59,5.5kn(s),47.27859,-51.8093,5.5,22
22/01/202106:50:32,4.6kn(s),47.45128,-51.8321,4.6,22
22/01/202107:25:50,4.8kn(s),47.45928,-51.8867,4.8,22
22/01/202107:41:50,4kn(s),47.44671,-51.9065,4,22
22/01/202108:16:26,4.5kn(s),47.4161,-51.9403,4.5,22
22/01/202108:29:51,3.4kn(s),47.4047,-51.9514,3.4,22
22/01/202109:26:39,3.8kn(s),47.35373,-51.9962,3.8,22
22/01/202109:58:41,3.9kn(s),47.32311,-52.0258,3.9,22
22/01/202110:18:31,5.5kn(s),47.30293,-52.0407,5.5,22
22/01/202110:32:19,3.5kn(s),47.28929,-52.0519,3.5,22
22/01/202110:43:20,4.3kn(s),47.27814,-52.0598,4.3,22
22/01/202110:53:59,4.3kn(s),47.26776,-52.0677,4.3,22
22/01/202111:05:09,4.4kn(s),47.25675,-52.076,4.4,22
22/01/202111:25:51,3.5kn(s),47.23621,-52.0918,3.5,22
22/01/202111:36:24,4.1kn(s),47.22579,-52.1002,4.1,22
22/01/202111:46:51,4.1kn(s),47.21559,-52.1087,4.1,22
22/01/202111:58:18,3.5kn(s),47.20459,-52.118,3.5,22
22/01/202112:09:50,4.6kn(s),47.19316,-52.1278,4.6,22
22/01/202112:20:30,4kn(s),47.18311,-52.1366,4,22
22/01/202112:34:16,7kn(s),47.16887,-52.1525,7,22
22/01/202112:45:23,8.2kn(s),47.15458,-52.1369,8.2,22
22/01/202112:55:40,9.8kn(s),47.14819,-52.0989,9.8,22
22/01/202113:06:10,9.6kn(s),47.1434,-52.0595,9.6,22
22/01/202113:21:51,9.4kn(s),47.13977,-52.0018,9.4,22
22/01/202113:34:32,9.3kn(s),47.13631,-51.954,9.3,22
22/01/202113:45:50,10.1kn(s),47.13326,-51.9088,10.1,22
22/01/202114:00:38,10.5kn(s),47.12904,-51.8501,10.5,22
22/01/202114:30:48,9.5kn(s),47.11909,-51.726,9.5,22
22/01/202115:44:30,8.8kn(s),47.10581,-51.4483,8.8,22
22/01/202116:16:30,9.7kn(s),47.10285,-51.3261,9.7,22
22/01/202117:31:39,8.4kn(s),47.09845,-51.0303,8.4,22
22/01/202117:35:20,8.2kn(s),47.09823,-51.0184,8.2,22
22/01/202120:32:10,7.2kn(s),47.10068,-50.4933,7.2,22
22/01/202121:02:40,7.2kn(s),47.09438,-50.4081,7.2,22
22/01/202122:16:49,6.6kn(s),47.0852,-50.2072,6.6,22
22/01/202122:51:40,6.9kn(s),47.07936,-50.1155,6.9,22
23/01/202100:13:50,6.4kn(s),47.06422,-49.9013,6.4,23
23/01/202100:42:59,6.2kn(s),47.05608,-49.8283,6.2,23
23/01/202104:14:09,7.1kn(s),46.99305,-49.2841,7.1,23
23/01/202104:44:28,6.4kn(s),46.98232,-49.1993,6.4,23
23/01/202105:02:48,6.6kn(s),46.9753,-49.1518,6.6,23
23/01/202105:57:58,8.1kn(s),46.95076,-49.0023,8.1,23
23/01/202106:44:47,9.2kn(s),46.93036,-48.8489,9.2,23
23/01/202107:40:58,8.7kn(s),46.88327,-48.692,8.7,23
23/01/202108:28:19,7.1kn(s),46.79936,-48.7244,7.1,23
